User,Tweets,Tweets_with_Emoji,Gender
2572454913,2,1,female
22026722,105,14,female
981154488,397,58,male
41225205,597,115,female
862378153884475392,97,50,female
17606433,360,65,female
803638454068256768,49,15,male
245020852,96,4,male
1668273848,262,28,male
226332174,191,2,male
2423014931,1129,51,male
291574217,128,33,male
29932543,14,5,female
410344355,75,5,female
16898061,218,8,male
3081811610,11,3,male
310634477,27,16,female
483244600,136,5,female
3400601429,359,29,male
371513563,364,21,male
96586384,128,6,female
1445278494,687,218,female
786769332772700160,609,81,male
4747415674,422,58,female
502248799,188,11,male
274214323,1,1,female
363179968,41,5,female
733041473327747073,58,4,male
22310280,399,26,female
63892226,179,37,male
241484016,40,3,male
334821923,36,1,female
411890230,47,3,female
2496725970,601,23,male
926305655580975104,60,1,male
608783099,268,85,female
742003620506304517,593,31,male
3229409682,58,20,male
76061535,904,137,female
852902382677655553,659,128,female
438175738,57,2,female
948067294160281601,27,19,female
946441376819851264,1,1,female
211950987,30,1,male
110822840,116,5,male
2738941617,71,39,female
112276947,706,78,male
975744985139236865,33,2,female
874335952575090688,66,7,female
930812492007247873,1646,160,male
2189256414,15,1,female
950954810718740480,82,13,female
3729973517,425,53,male
904574707302846464,518,71,female
869760021550313473,50,10,female
2827750282,221,14,male
516077204,161,57,female
418230844,304,244,male
19367573,64,2,male
826496281270972416,54,21,female
275810716,111,3,female
1566494670,1421,261,female
117310929,41,4,male
734054280,205,4,female
705389855342198784,317,14,male
2770950735,29,5,male
937085070296436737,87,43,female
1195958203,224,16,female
569083801,2298,164,female
887300423715041281,237,68,male
528088652,81,19,female
627683978,901,34,male
719250745049137153,139,5,female
62963572,586,15,male
1894865562,563,177,female
66450663,333,193,female
1059047846,2437,48,male
2790322796,123,7,female
41043748,35,1,male
3001550981,65,4,male
844053781872492544,23,4,female
251692585,82,1,male
628461996,104,1,female
913526971920818177,16,9,female
47152893,16,7,female
879381843870613509,10,1,male
191126831,100,25,male
191927736,123,13,male
3250022321,1441,453,female
16674182,761,41,male
880779320280707074,19,2,male
269247639,21,1,female
278782211,110,21,male
18683321,112,8,male
123744235,2274,816,female
703046992159703040,16,1,male
1128866364,64,11,female
843119385627840516,13,12,female
942531694959251456,25,1,female
14643599,203,1,male
600590232,191,88,male
15087488,398,3,male
955963071721287680,1571,223,male
49484489,29,15,female
5511932,397,27,male
2981919867,18,6,female
348311023,41,20,female
768979526529355776,916,43,male
826829431813574656,5,2,female
807780552409485312,642,1,female
2190767724,4,2,male
38452677,290,68,female
29641627,95,2,female
38996216,285,129,male
274132260,2162,495,female
3288640449,272,12,male
78180242,100,9,male
3079203416,262,38,female
259957822,47,4,female
176556196,453,7,male
42992852,2979,349,female
3253011709,58,12,female
529475788,37,4,female
3116242551,300,96,female
4172894967,19,1,male
828695429751721984,90,11,female
39159395,223,48,female
501325596,145,15,male
749195593,1262,563,male
137139305,6,2,female
18080298,33,24,male
17953359,747,381,female
28652624,19,12,female
884610377975255041,1039,11,male
124008687,100,18,male
1158713119,90,8,female
2177617252,26,11,female
21802062,161,1,female
159124185,756,606,female
855736309,183,10,male
920545403992342528,36,19,female
127428721,72,36,female
367264872,108,41,female
1479865789,322,32,female
169345378,324,17,male
2440532011,11,6,male
129106891,66,52,male
42982780,287,63,male
169365159,29,2,female
717328307973435392,261,101,female
489268860,505,111,male
723949351014264832,244,46,female
262418617,781,94,male
943139524187770880,997,168,female
372011477,371,20,female
537598459,1864,475,female
322953929,2433,49,male
3066042963,296,22,male
1854565050,411,1,male
501121288,227,27,female
846737728188370946,10,6,female
970321278,464,169,female
3120162549,3,2,male
63223563,30,13,female
2925535425,666,274,male
89802640,99,17,female
2806127698,129,9,female
815509973723705344,48,32,female
3568177276,851,188,female
977525459390025728,111,15,female
979135468792090624,1391,923,male
938645362180575232,113,36,male
892870051157639168,46,6,female
1027497601,572,97,female
2885455934,45,8,male
2154267526,538,111,male
705476622225379328,1696,251,female
144722844,41,5,female
373194000,325,164,female
924069577952243712,59,3,female
28563477,320,4,male
135592881,286,12,male
198221176,146,37,male
4877305277,754,289,male
34144839,245,29,female
31501825,40,1,female
205550864,539,84,male
726880260348858369,12,1,female
2159925552,1614,173,male
2344255805,277,58,female
828451974039425026,10,1,male
3234844009,1,1,male
793199797,991,9,female
400774300,17,4,female
867934425601986561,2786,270,female
107290650,208,55,female
313566088,273,5,female
4569687674,280,202,female
404520327,171,29,female
49182900,24,2,female
499785000,167,1,female
2863558530,82,6,male
564079073,42,19,female
878675191,101,36,female
14124965,118,26,female
3439306054,556,13,male
63273552,347,11,female
883521926408417280,88,8,female
782226066215669760,1370,288,male
1902773106,443,73,female
106261716,789,166,female
355022845,333,22,male
138944263,91,2,male
568198101,399,196,female
5391622,99,30,male
232873710,1,1,female
281660647,4,2,male
1952954472,113,30,female
22377708,86,1,female
158035300,75,13,female
4207307308,3233,278,male
860808038,154,9,female
4278984503,369,164,female
478252067,446,64,female
352570259,588,88,female
1429408867,407,72,female
278297598,78,21,male
38494407,22,2,male
157408169,28,6,male
21330625,98,10,female
710926399377448960,196,30,male
2876683270,159,8,female
3420298019,80,3,male
751340640,154,72,male
750702520889139201,1823,9,male
466244962,524,70,female
261385529,374,16,male
144939438,1256,214,male
24147632,1576,73,female
1718783106,109,47,female
835628552,633,177,female
3037900851,34,18,female
834047118859964416,10,1,female
36527993,36,16,female
1443062450,47,8,female
2154969070,1449,4,male
1568751398,19,6,female
760307949617250308,26,2,female
19428773,110,70,female
371635361,34,1,female
880652171066445824,135,19,male
2182824297,669,129,male
304530790,113,10,female
973398337360748545,27,9,female
895869598427267073,396,165,male
742667287564521472,270,1,female
3093244824,403,147,male
40786755,163,28,female
4064784052,80,3,female
2833583912,92,61,female
902614470605680640,340,6,male
301011806,819,27,male
90875292,52,13,male
858512392132714497,42,17,female
18617341,52,10,female
14338931,1361,314,female
152820972,299,40,male
1901306064,47,32,male
1917710048,116,9,female
597839163,697,42,male
2267906650,180,43,female
960715011323781120,19,6,male
27133763,5,3,female
898577483829837824,221,25,male
112558468,229,6,male
283377363,69,4,male
130955825,2583,605,male
2496008404,18,11,male
3401803761,17,12,female
2546546354,110,9,male
625594916,10,3,female
112498303,209,187,female
259171305,538,253,female
3034165145,44,24,female
635629500,166,38,female
30371871,1312,403,female
894801407580266496,1,1,female
2462843253,116,35,male
32676566,171,64,female
733059911739789312,217,37,female
37591612,808,148,male
587853770,81,34,male
178872342,161,36,female
1858066381,80,31,male
2274975582,115,16,female
1918669200,193,10,male
25213824,78,9,male
37595827,33,10,male
876597479298523136,257,1,male
322374598,416,42,male
366139477,18,1,female
3156006701,74,8,male
383380527,165,7,male
25742796,45,1,male
2176979166,408,7,female
18250277,110,2,male
841326247464583168,561,66,male
843545011526520832,28,8,female
757690177821302784,18,1,female
143490689,121,39,male
852666473986355204,316,45,male
914653934861656064,1746,200,male
328811190,359,106,male
871890062165913600,2,2,female
1749735818,302,61,female
866778258196623360,257,55,male
631611419,13,4,female
8009142,265,5,male
169755522,230,94,female
16059256,542,14,female
2193516251,59,1,female
1272776588,1930,12,female
887872987424321537,160,47,female
2604625093,115,27,female
748548355287031808,128,11,male
4221299685,2599,736,female
777364207742353409,132,9,female
730563721269895168,67,44,female
14983968,112,7,male
428446143,35,3,female
1563213697,1719,171,female
2388214688,382,188,female
25753005,372,151,female
2874280913,21,8,male
388201769,25,2,male
36107709,201,24,female
3391157151,3,1,female
2437538988,2245,298,female
290382773,16,3,male
203224506,342,9,male
832669149218222080,40,5,female
817103054382231552,765,1,male
926653439156850688,27,2,female
917567382033485824,23,3,female
4871986342,52,5,female
313488853,295,89,male
887776620,51,2,female
76313270,971,14,male
237944566,244,72,female
3416664286,5,1,female
877518151155625985,1669,45,male
742541203749666816,498,269,female
17008103,88,30,female
2830818938,9,3,female
3367898537,528,72,female
3130935664,79,5,male
26784744,171,5,female
39343315,51,1,male
302849377,386,12,male
42824683,44,5,male
931312046,67,24,female
2650587793,285,151,female
761656117294460928,13,2,male
31444345,45,1,male
823385758702698496,53,8,male
2597397049,73,14,male
172992706,19,1,female
782183985753493504,1152,667,female
21789052,268,4,female
785886424058982400,2,2,male
821115419843035136,85,48,male
960653576249970688,2214,200,female
365800101,77,10,female
3885766294,5,4,female
404338776,80,5,female
2604660798,160,122,female
283776847,178,26,female
343166996,567,224,male
65434467,730,117,female
2712059582,50,12,female
56943720,111,60,male
66003037,1243,167,female
27920803,75,28,female
632020553,256,42,female
2661266895,211,18,male
710683933525078017,389,1,female
244426754,305,28,female
371503131,668,31,male
890340389076566018,14,5,female
782967585990213632,429,15,male
747441761128189952,661,5,female
46296728,68,2,male
325076933,480,111,female
821501511238909953,115,5,female
2840445975,22,3,male
26950241,203,53,male
53111946,89,21,male
557391278,365,32,male
2418194792,14,6,female
206874952,20,6,female
914317105452875776,39,36,female
212704998,1486,191,female
392340434,56,19,female
245388555,20,1,female
545556696,1013,145,male
176544771,4,1,female
810180458,151,93,female
2423831028,26,13,male
814087044,218,28,male
231275873,609,21,female
48753646,56,24,female
788198614459875328,244,47,male
1315688275,273,142,female
3999095307,309,237,male
4840481997,126,8,female
4777865617,550,5,female
1022650736,469,26,female
216364675,157,25,female
16347610,53,4,female
277649737,239,87,female
748484021634535426,31,8,female
946548624,16,6,male
4710012621,3239,188,female
964911544067919872,271,180,female
201535195,29,5,male
382827036,366,16,male
2943303124,88,9,female
17181880,501,97,female
3244264149,16,1,female
2971739303,44,13,female
399423824,102,14,female
377002941,412,47,female
318133741,7,1,male
382215860,96,5,female
2882088898,698,68,male
2302684390,537,247,female
373530645,3,1,female
98966889,401,131,female
9544812,1085,54,female
815782892987187200,23,1,female
972126992463290370,61,13,male
934597854,558,54,male
3295308914,223,2,male
74870032,1013,14,male
814378561,630,42,male
173893603,372,80,male
431917963,100,13,female
15025385,2331,137,male
2877886604,75,18,female
3246615174,69,68,male
910161265556905984,147,60,female
5822202,582,59,female
373072345,329,40,female
847530487891595265,36,21,male
753295726042419200,34,1,female
143519899,8,1,male
874211155761410048,344,75,male
337781491,1357,30,male
80749156,2,2,male
43159630,2,1,female
161596193,252,87,male
30403047,247,29,male
238276982,76,36,female
362803311,103,6,female
959311454,1997,229,male
484098038,3124,577,male
2872797250,195,106,female
845385494934568960,304,41,female
1698932040,160,78,female
17388186,69,11,female
18104003,605,142,female
876275836021858305,782,250,female
1345254235,316,1,female
403500603,26,10,female
291378624,162,14,male
27880413,253,11,female
938433541,2929,604,male
2545993734,417,69,male
273675509,2681,117,female
766512177423458304,31,1,male
14858358,128,9,male
14278480,774,120,male
231528271,261,195,male
328694824,19,3,male
701114599773491202,132,71,male
428687641,189,150,female
928290671915651072,26,16,female
361028938,56,10,female
4040378235,55,25,female
126718519,250,111,female
530801456,272,49,male
16545025,844,11,male
409313985,301,86,female
30865670,53,7,male
953002842607976449,163,27,male
29544317,167,3,female
348597625,236,2,female
22155763,44,8,female
864110127611166721,144,44,male
540641264,28,13,male
55635036,141,19,female
67228951,81,31,male
906288653198077959,601,387,female
897964339252137984,891,289,male
983035566982946817,662,43,female
896177842681241600,1070,196,female
1933335098,661,27,male
52507710,203,1,male
4200181,138,4,male
26861492,224,21,female
734382565,1533,41,female
51038960,94,4,female
827279626300846085,56,1,female
958152238043684864,151,27,female
426919935,228,8,female
174780713,32,7,female
1059569820,237,87,male
925341871,63,33,female
1214673193,720,316,female
831333291353636864,293,102,female
553114001,90,18,female
18706257,891,2,male
45824601,190,90,female
913466342174490629,224,33,female
2894212415,112,30,female
94179825,18,5,male
892236493,259,11,female
770771412,271,115,female
197086590,255,118,female
710873577084612609,202,35,female
3676865721,1152,41,male
148589018,180,50,male
949955089975992320,231,109,male
252220702,1,1,female
65887910,2281,3,male
16729297,212,7,male
416784037,32,17,female
4460225183,294,54,female
124340869,183,11,male
1120392475,2097,785,female
737768685092360192,34,8,female
742215559874498560,15,2,male
46260557,458,23,female
782767480603340800,11,1,male
728362595497938945,72,23,male
4860389530,640,63,female
2348901690,351,25,male
414292878,351,3,male
497957457,79,14,female
3322277027,87,15,female
794278310,143,14,male
2748373573,1189,457,male
908759708965769216,713,39,male
3355560119,513,134,female
902042565410729984,282,46,female
720799192835342337,759,392,male
27810922,18,6,female
1428258686,28,18,female
251272054,62,11,female
2627911848,120,30,male
365099533,62,35,female
4146516021,5,3,male
